ID,Project ID,Controller,Module,IOChannel,SoftwareTag,PointDescription,InstallCheck1,InstallCheck2,InstallCheck3,CommCheck1,CommCheck2,Notes
429797,34,CSMBMSPL01-AS020,S06DI16,DI5,EscM50_OSNormal,Escalator OutOfService by local and BMS,Pass,Pass,Pass,Pass,Pass,
429798,34,CSMBMSPL01-AS020,S06DI16,DI6,EscM50_PitLvlAlm,Escalator Pit Level Alarm,Pass,Pass,Pass,Pass,Pass,
429795,34,CSMBMSPL01-AS020,S06DI16,DI7,EscM50_EngySaveMd,Energy Conservation Mode,Pass,Pass,Pass,Pass,Pass,
429801,34,CSMBMSPL01-AS020,S06DI16,DI8,EscM50_StopByFire,Stop by Fire Trip,Pass,Pass,Pass,Pass,Pass,
429799,34,CSMBMSPL01-AS020,S06DI16,DI9,EscM50_SpdStsC1,Speed Status Cable 1,Pass,Pass,Pass,Pass,Pass,
429829,34,CSMBMSPL01-AS020,S07DI16,DI1,EscM52_EngySaveMd,Energy Conservation Mode,Pass,Pass,Pass,Pass,Pass,
429849,34,CSMBMSPL01-AS020,S07DI16,DI10,EscM53_PitLvlAlm,Escalator Pit Level Alarm,Pass,Pass,Pass,Pass,Pass,
429846,34,CSMBMSPL01-AS020,S07DI16,DI11,EscM53_EngySaveMd,Energy Conservation Mode,Pass,Pass,Pass,Pass,Pass,
429852,34,CSMBMSPL01-AS020,S07DI16,DI12,EscM53_StopByFire,Stop by Fire Trip,Pass,Pass,Pass,Pass,Pass,
429850,34,CSMBMSPL01-AS020,S07DI16,DI13,EscM53_SpdStsC1,Speed Status Cable 1,Pass,Pass,Pass,Pass,Pass,
429851,34,CSMBMSPL01-AS020,S07DI16,DI14,EscM53_SpdStsC2,Speed Status Cable 2,Pass,Pass,Pass,Pass,Pass,
428584,34,CSMBMSPL01-AS020,S07DI16,DI15,MB-PLT-DB-01_Lgt_CB,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
428586,34,CSMBMSPL01-AS020,S07DI16,DI16,MB-PLT-DB-01_Pwr_CB,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
429835,34,CSMBMSPL01-AS020,S07DI16,DI2,EscM52_StopByFire,Stop by Fire Trip,Pass,Pass,Pass,Pass,Pass,
429833,34,CSMBMSPL01-AS020,S07DI16,DI3,EscM52_SpdStsC1,Speed Status Cable 1,Pass,Pass,Pass,Pass,Pass,
429834,34,CSMBMSPL01-AS020,S07DI16,DI4,EscM52_SpdStsC2,Speed Status Cable 2,Pass,Pass,Pass,Pass,Pass,
429844,34,CSMBMSPL01-AS020,S07DI16,DI5,EscM53_DwnDir,Escalator Running Down,Pass,Pass,Pass,Pass,Pass,
429853,34,CSMBMSPL01-AS020,S07DI16,DI6,EscM53_UpDir,Escalator Running Up,Pass,Pass,Pass,Pass,Pass,
429845,34,CSMBMSPL01-AS020,S07DI16,DI7,EscM53_EmergPb,Escalator Emergency Push Button,Pass,Pass,Pass,Pass,Pass,
429847,34,CSMBMSPL01-AS020,S07DI16,DI8,EscM53_OSFlt,Escalator OutOfService by Fault,Pass,Pass,Pass,Pass,Pass,
429848,34,CSMBMSPL01-AS020,S07DI16,DI9,EscM53_OSNormal,Escalator OutOfService by local and BMS,Pass,Pass,Pass,Pass,Pass,
430000,34,CSMBMSPL01-AS020,S08DOFA12,DO1,Sign1_Cmd,Signage Control,Pass,Pass,Pass,Pass,Pass,SE fulfilled BMCS scope of points and spatial provision. Future work is be confirmed and done by Metro
430001,34,CSMBMSPL01-AS020,S08DOFA12,DO2,Sign2_Cmd,Signage Control,Pass,Pass,Pass,Pass,Pass,SE fulfilled BMCS scope of points and spatial provision. Future work is be confirmed and done by Metro
429805,34,CSMBMSPL01-AS020,S08DOFA12,DO3,EscM50_EvacStopUpCmd,Stop Command When Up,Pass,Pass,Pass,Pass,Pass,
429804,34,CSMBMSPL01-AS020,S08DOFA12,DO4,EscM50_EvacStopDwnCmd,Stop Command When Down,Pass,Pass,Pass,Pass,Pass,
429839,34,CSMBMSPL01-AS020,S08DOFA12,DO5,EscM52_EvacStopUpCmd,Stop Command When Up,Pass,Pass,Pass,Pass,Pass,
429838,34,CSMBMSPL01-AS020,S08DOFA12,DO6,EscM52_EvacStopDwnCmd,Stop Command When Down,Pass,Pass,Pass,Pass,Pass,
429856,34,CSMBMSPL01-AS020,S08DOFA12,DO7,EscM53_EvacStopUpCmd,Stop Command When Up,Pass,Pass,Pass,Pass,Pass,
429855,34,CSMBMSPL01-AS020,S08DOFA12,DO8,EscM53_EvacStopDwnCmd,Stop Command When Down,Pass,Pass,Pass,Pass,Pass,
428427,34,CSMBMSPL01-AS020,S09DOFA12,DO1,306ADcIsoRm01_StsLgtCtl,Status Ligh Control,Pass,Pass,Pass,Pass,Pass,
428426,34,CSMBMSPL01-AS020,S09DOFA12,DO2,306ADcIsoRm01_FltLgtCtl,FaultLigh Control,Pass,Pass,Pass,Pass,Pass,
428506,34,CSMBMSPL01-AS020,S09DOFA12,DO3,509BMccRm02_StsLgtCtl,Status Ligh Control,Pass,Pass,Pass,Pass,Pass,
428505,34,CSMBMSPL01-AS020,S09DOFA12,DO4,509BMccRm02_FltLgtCtl,FaultLigh Control,Pass,Pass,Pass,Pass,Pass,
428514,34,CSMBMSPL01-AS020,S09DOFA12,DO5,614ATrackLvSwRm01_StsLgtCtl,Status Ligh Control,Pass,Pass,Pass,Pass,Pass,
428513,34,CSMBMSPL01-AS020,S09DOFA12,DO6,614ATrackLvSwRm01_FltLgtCtl,FaultLigh Control,Pass,Pass,Pass,Pass,Pass,
429809,34,CSMBMSPL01-AS020,S10DOFA12,DO1,EscM50_UpStartCmd,Start in Up Direction Command,Pass,Pass,Pass,Pass,Pass,
429841,34,CSMBMSPL01-AS020,S10DOFA12,DO10,EscM52_SpdCmdC2,Speed Command Cable 2,Pass,Pass,Pass,Pass,Pass,
429860,34,CSMBMSPL01-AS020,S10DOFA12,DO11,EscM53_UpStartCmd,Start in Up Direction Command,Pass,Pass,Pass,Pass,Pass,
429854,34,CSMBMSPL01-AS020,S10DOFA12,DO12,EscM53_DwnStartCmd,Start in Down Direction Command,Pass,Pass,Pass,Pass,Pass,
429803,34,CSMBMSPL01-AS020,S10DOFA12,DO2,EscM50_DwnStartCmd,Start in Down Direction Command,Pass,Pass,Pass,Pass,Pass,
429808,34,CSMBMSPL01-AS020,S10DOFA12,DO3,EscM50_StopCmd,Stop Command,Pass,Pass,Pass,Pass,Pass,
429806,34,CSMBMSPL01-AS020,S10DOFA12,DO4,EscM50_SpdCmdC1,Speed Command Cable 1,Pass,Pass,Pass,Pass,Pass,
429807,34,CSMBMSPL01-AS020,S10DOFA12,DO5,EscM50_SpdCmdC2,Speed Command Cable 2,Pass,Pass,Pass,Pass,Pass,
429843,34,CSMBMSPL01-AS020,S10DOFA12,DO6,EscM52_UpStartCmd,Start in Up Direction Command,Pass,Pass,Pass,Pass,Pass,
429837,34,CSMBMSPL01-AS020,S10DOFA12,DO7,EscM52_DwnStartCmd,Start in Down Direction Command,Pass,Pass,Pass,Pass,Pass,
429842,34,CSMBMSPL01-AS020,S10DOFA12,DO8,EscM52_StopCmd,Stop Command,Pass,Pass,Pass,Pass,Pass,
429840,34,CSMBMSPL01-AS020,S10DOFA12,DO9,EscM52_SpdCmdC1,Speed Command Cable 1,Pass,Pass,Pass,Pass,Pass,
428807,34,CSMBMSPL01-AS020,S11UI8AO4,AO1,HbOutAS019,Heart Beat Out To AS019,Pass,Pass,Pass,Pass,Pass,
428806,34,CSMBMSPL01-AS020,S11UI8AO4,UI1,HbInAS019,Heart Beat In from AS019,Pass,Pass,Pass,Pass,Pass,
428580,34,CSMBMSPL01-AS020,S11UI8AO4,UI2,MB-PLT-206A-UPS-DB-01_Pwr_CB,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
428591,34,CSMBMSPL01-AS020,S11UI8AO4,UI3,MB-PLT-UPS-DB-01_Pwr_CB,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
428573,34,CSMBMSPL01-AS020,S11UI8AO4,UI4,MB-B3-EM-DB-01_EmLgt_CB,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
428585,34,CSMBMSPL01-AS020,S11UI8AO4,UI5,MB-PLT-DB-01_PmpPwr_CB,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
428582,34,CSMBMSPL01-AS020,S11UI8AO4,UI6,MB-PLT-306A-DB-01_Pwr_CB,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
428424,34,CSMBMSPL01-AS020,S12DI16,DI1,306ADcIsoRm01_RaMfsdSts_MFSD-MB-MP-22,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428510,34,CSMBMSPL01-AS020,S12DI16,DI10,614ATrackLvSwRm01_PacSaMfsdSts_MFSD-MB-MP-25,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428507,34,CSMBMSPL01-AS020,S12DI16,DI11,614ATrackLvSwRm01_FcuSaMfsdSts_MFSD-MB-MP-26,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428509,34,CSMBMSPL01-AS020,S12DI16,DI12,614ATrackLvSwRm01_OaMfsdSts_MFSD-MB-MP-23,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428508,34,CSMBMSPL01-AS020,S12DI16,DI13,614ATrackLvSwRm01_GasPurgeMfsdSts_MFSD-MB-MP-27,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428422,34,CSMBMSPL01-AS020,S12DI16,DI14,306ADcIsoRm01_OaMfsdStsB_MVCD-MB-PL-07,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428425,34,CSMBMSPL01-AS020,S12DI16,DI2,306ADcIsoRm01_SaMfsdSts_MFSD-MB-MP-21,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428421,34,CSMBMSPL01-AS020,S12DI16,DI3,306ADcIsoRm01_OaMfsdSts_MFSD-MB-MP-07,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428420,34,CSMBMSPL01-AS020,S12DI16,DI4,306ADcIsoRm01_GasPurgeMfsdSts_MFSD-MB-MP-10,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428503,34,CSMBMSPL01-AS020,S12DI16,DI5,509BMccRm02_RaMfsdSts_MFSD-MB-B3-02,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428504,34,CSMBMSPL01-AS020,S12DI16,DI6,509BMccRm02_SaMfsdSts_MFSD-MB-B3-03,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428501,34,CSMBMSPL01-AS020,S12DI16,DI7,509BMccRm02_OaMfsdSts_MFSD-MB-B3-04,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428500,34,CSMBMSPL01-AS020,S12DI16,DI8,509BMccRm02_GasPurgeMfsdSts_MFSD-MB-B3-05,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
428512,34,CSMBMSPL01-AS020,S12DI16,DI9,614ATrackLvSwRm01_RaMfsdSts_MFSD-MB-MP-24,Fire Damper Status,Pass,Pass,Pass,Pass,Pass,
469468,34,CSMBMSPL02-AS021,S03DI16,DI1,CSM-FCU-MB-PL-04_Man,Unit in Manual Mode,Pass,Pass,Pass,Pass,Pass,
469454,34,CSMBMSPL02-AS021,S03DI16,DI10,CSM-FCU-MB-PL-03_Auto,Unit in Auto Mode,Pass,Pass,Pass,Pass,Pass,
469455,34,CSMBMSPL02-AS021,S03DI16,DI11,CSM-FCU-MB-PL-03_Flt,Unit Fault via MSSB,Pass,Pass,Pass,Pass,Pass,
469457,34,CSMBMSPL02-AS021,S03DI16,DI12,CSM-FCU-MB-PL-03_SaDmpFbOpen,Supply Air Damper Feedback Open,Pass,Pass,Pass,Pass,Pass,
469439,34,CSMBMSPL02-AS021,S03DI16,DI13,BohHoist_Flt,Hoist Fault,Pass,Pass,Pass,Pass,Pass,
469466,34,CSMBMSPL02-AS021,S03DI16,DI2,CSM-FCU-MB-PL-04_Auto,Unit in Auto Mode,Pass,Pass,Pass,Pass,Pass,
469467,34,CSMBMSPL02-AS021,S03DI16,DI3,CSM-FCU-MB-PL-04_Flt,Unit Fault via MSSB,Pass,Pass,Pass,Pass,Pass,
469469,34,CSMBMSPL02-AS021,S03DI16,DI4,CSM-FCU-MB-PL-04_SaDmpFbOpen,Supply Air Damper Feedback Open,Pass,Pass,Pass,Pass,Pass,
469481,34,CSMBMSPL02-AS021,S03DI16,DI5,CSM-FCU-MB-PL-05_Man,Unit in Manual Mode,Pass,Pass,Pass,Pass,Pass,
469479,34,CSMBMSPL02-AS021,S03DI16,DI6,CSM-FCU-MB-PL-05_Auto,Unit in Auto Mode,Pass,Pass,Pass,Pass,Pass,
469480,34,CSMBMSPL02-AS021,S03DI16,DI7,CSM-FCU-MB-PL-05_Flt,Unit Fault via MSSB,Pass,Pass,Pass,Pass,Pass,
469482,34,CSMBMSPL02-AS021,S03DI16,DI8,CSM-FCU-MB-PL-05_SaDmpFbOpen,Supply Air Damper Feedback Open,Pass,Pass,Pass,Pass,Pass,
469456,34,CSMBMSPL02-AS021,S03DI16,DI9,CSM-FCU-MB-PL-03_Man,Unit in Manual Mode,Pass,Pass,Pass,Pass,Pass,
469476,34,CSMBMSPL02-AS021,S04UI16,UI1,CSM-FCU-MB-PL-05_ZnH2,Zone Hydrogen Level,Pass,Pass,Pass,Pass,Pass,
469452,34,CSMBMSPL02-AS021,S04UI16,UI10,CSM-FCU-MB-PL-03_ZnTmp,Zone Temperature,Pass,Pass,Pass,Pass,Pass,
469450,34,CSMBMSPL02-AS021,S04UI16,UI11,CSM-FCU-MB-PL-03_SaTmp,Supply Air Temperature,Pass,Pass,Pass,Pass,Pass,
469448,34,CSMBMSPL02-AS021,S04UI16,UI12,CSM-FCU-MB-PL-03_ChwVlvFb,Chilled Water Valve Feedback,Pass,Pass,Pass,Pass,Pass,
469441,34,CSMBMSPL02-AS021,S04UI16,UI13,CC-MB-PL-02_ZnTmp,Zone Temperature,Pass,Pass,Pass,Pass,Pass,
469488,34,CSMBMSPL02-AS021,S04UI16,UI14,CSM-FCU-MB-PL-07_StsPress,Unit Status by Pressure,Pass,Pass,Pass,Pass,Pass,
469486,34,CSMBMSPL02-AS021,S04UI16,UI15,CSM-FCU-MB-PL-07_FltrDp,Filter Diff Pressure,Pass,Pass,Pass,Pass,Pass,
469489,34,CSMBMSPL02-AS021,S04UI16,UI16,CSM-FCU-MB-PL-07_ZnTmp,Zone Temperature,Pass,Pass,Pass,Pass,Pass,
469475,34,CSMBMSPL02-AS021,S04UI16,UI3,CSM-FCU-MB-PL-05_StsPress,Unit Status by Pressure,Pass,Pass,Pass,Pass,Pass,
469473,34,CSMBMSPL02-AS021,S04UI16,UI4,CSM-FCU-MB-PL-05_FltrDp,Filter Diff Pressure,Pass,Pass,Pass,Pass,Pass,
469477,34,CSMBMSPL02-AS021,S04UI16,UI5,CSM-FCU-MB-PL-05_ZnTmp,Zone Temperature,Pass,Pass,Pass,Pass,Pass,
469474,34,CSMBMSPL02-AS021,S04UI16,UI6,CSM-FCU-MB-PL-05_SaTmp,Supply Air Temperature,Pass,Pass,Pass,Pass,Pass,
469472,34,CSMBMSPL02-AS021,S04UI16,UI7,CSM-FCU-MB-PL-05_ChwVlvFb,Chilled Water Valve Feedback,Pass,Pass,Pass,Pass,Pass,
469451,34,CSMBMSPL02-AS021,S04UI16,UI8,CSM-FCU-MB-PL-03_StsPress,Unit Status by Pressure,Pass,Pass,Pass,Pass,Pass,
469449,34,CSMBMSPL02-AS021,S04UI16,UI9,CSM-FCU-MB-PL-03_FltrDp,Filter Diff Pressure,Pass,Pass,Pass,Pass,Pass,
469512,34,CSMBMSPL02-AS021,S05DOFA12,DO10,EscM54_EvacStopDwnCmd,Stop Command When Down,Pass,Pass,Pass,Pass,Pass,
469529,34,CSMBMSPL02-AS021,S05DOFA12,DO11,EscM55_EvacStopDwnCmd,Stop Command When Down,Pass,Pass,Pass,Pass,Pass,
469484,34,CSMBMSPL02-AS021,S05DOFA12,DO2,CSM-FCU-MB-PL-05_Ss,Unit Start Stop Control,Pass,Pass,Pass,Pass,Pass,
469483,34,CSMBMSPL02-AS021,S05DOFA12,DO3,CSM-FCU-MB-PL-05_SaDmpCtlOpen,Supply Air Damper Control Open,Pass,Pass,Pass,Pass,Pass,
469459,34,CSMBMSPL02-AS021,S05DOFA12,DO4,CSM-FCU-MB-PL-03_Ss,Unit Start Stop Control,Pass,Pass,Pass,Pass,Pass,
469458,34,CSMBMSPL02-AS021,S05DOFA12,DO5,CSM-FCU-MB-PL-03_SaDmpCtlOpen,Supply Air Damper Control Open,Pass,Pass,Pass,Pass,Pass,
469471,34,CSMBMSPL02-AS021,S05DOFA12,DO6,CSM-FCU-MB-PL-04_Ss,Unit Start Stop Control,Pass,Pass,Pass,Pass,Pass,
469470,34,CSMBMSPL02-AS021,S05DOFA12,DO7,CSM-FCU-MB-PL-04_SaDmpCtlOpen,Supply Air Damper Control Open,Pass,Pass,Pass,Pass,Pass,
469494,34,CSMBMSPL02-AS021,S05DOFA12,DO8,CSM-FCU-MB-PL-07_Ss,Unit Start Stop Control,Pass,Pass,Pass,Pass,Pass,
469438,34,CSMBMSPL02-AS021,S05DOFA12,DO9,CSM-FCU-MB-PL-08_Ss,Unit Start Stop Control,-,-,-,-,-,
469501,34,CSMBMSPL02-AS021,S06DI16,DI1,EscM54_DwnDir,Escalator Running Down,Pass,Pass,Pass,Pass,Pass,
469508,34,CSMBMSPL02-AS021,S06DI16,DI10,EscM54_SpdStsC2,Speed Status Cable 2,Pass,Pass,Pass,Pass,Pass,
469518,34,CSMBMSPL02-AS021,S06DI16,DI11,EscM55_DwnDir,Escalator Running Down,Pass,Pass,Pass,Pass,Pass,
469527,34,CSMBMSPL02-AS021,S06DI16,DI12,EscM55_UpDir,Escalator Running Up,Pass,Pass,Pass,Pass,Pass,
469519,34,CSMBMSPL02-AS021,S06DI16,DI13,EscM55_EmergPb,Escalator Emergency Push Button,Pass,Pass,Pass,Pass,Pass,
469521,34,CSMBMSPL02-AS021,S06DI16,DI14,EscM55_OSFlt,Escalator OutOfService by Fault,Pass,Pass,Pass,Pass,Pass,
469522,34,CSMBMSPL02-AS021,S06DI16,DI15,EscM55_OSNormal,Escalator OutOfService by local and BMS,Pass,Pass,Pass,Pass,Pass,
469523,34,CSMBMSPL02-AS021,S06DI16,DI16,EscM55_PitLvlAlm,Escalator Pit Level Alarm,Pass,Pass,Pass,Pass,Pass,
469510,34,CSMBMSPL02-AS021,S06DI16,DI2,EscM54_UpDir,Escalator Running Up,Pass,Pass,Pass,Pass,Pass,
469502,34,CSMBMSPL02-AS021,S06DI16,DI3,EscM54_EmergPb,Escalator Emergency Push Button,Pass,Pass,Pass,Pass,Pass,
469504,34,CSMBMSPL02-AS021,S06DI16,DI4,EscM54_OSFlt,Escalator OutOfService by Fault,Pass,Pass,Pass,Pass,Pass,
469505,34,CSMBMSPL02-AS021,S06DI16,DI5,EscM54_OSNormal,Escalator OutOfService by local and BMS,Pass,Pass,Pass,Pass,Pass,
469506,34,CSMBMSPL02-AS021,S06DI16,DI6,EscM54_PitLvlAlm,Escalator Pit Level Alarm,Pass,Pass,Pass,Pass,Pass,
469503,34,CSMBMSPL02-AS021,S06DI16,DI7,EscM54_EngySaveMd,Energy Conservation Mode,Pass,Pass,Pass,Pass,Pass,
469509,34,CSMBMSPL02-AS021,S06DI16,DI8,EscM54_StopByFire,Stop by Fire Trip,Pass,Pass,Pass,Pass,Pass,
469507,34,CSMBMSPL02-AS021,S06DI16,DI9,EscM54_SpdStsC1,Speed Status Cable 1,Pass,Pass,Pass,Pass,Pass,
469520,34,CSMBMSPL02-AS021,S07DI16,DI1,EscM55_EngySaveMd,Energy Conservation Mode,Pass,Pass,Pass,Pass,Pass,
469436,34,CSMBMSPL02-AS021,S07DI16,DI10,CSM-FCU-MB-PL-08_Flt,Unit Fault via MSSB,-,-,-,-,-,
469526,34,CSMBMSPL02-AS021,S07DI16,DI2,EscM55_StopByFire,Stop by Fire Trip,Pass,Pass,Pass,Pass,Pass,
469524,34,CSMBMSPL02-AS021,S07DI16,DI3,EscM55_SpdStsC1,Speed Status Cable 1,Pass,Pass,Pass,Pass,Pass,
469525,34,CSMBMSPL02-AS021,S07DI16,DI4,EscM55_SpdStsC2,Speed Status Cable 2,Pass,Pass,Pass,Pass,Pass,
469493,34,CSMBMSPL02-AS021,S07DI16,DI5,CSM-FCU-MB-PL-07_Man,Unit in Manual Mode,Pass,Pass,Pass,Pass,Pass,
469491,34,CSMBMSPL02-AS021,S07DI16,DI6,CSM-FCU-MB-PL-07_Auto,Unit in Auto Mode,Pass,Pass,Pass,Pass,Pass,
469492,34,CSMBMSPL02-AS021,S07DI16,DI7,CSM-FCU-MB-PL-07_Flt,Unit Fault via MSSB,Pass,Pass,Pass,Pass,Pass,
469437,34,CSMBMSPL02-AS021,S07DI16,DI8,CSM-FCU-MB-PL-08_Man,Unit in Manual Mode,-,-,-,-,-,
469435,34,CSMBMSPL02-AS021,S07DI16,DI9,CSM-FCU-MB-PL-08_Auto,Unit in Auto Mode,-,-,-,-,-,
469499,34,CSMBMSPL02-AS021,S08DI16,DI10,CSM-MB-PL-SWP-02_TnkLvlHiAlm,Tank Level High Alarm,Pass,Pass,Pass,Pass,Pass,
469497,34,CSMBMSPL02-AS021,S08DI16,DI2,CSM-MB-PL-SWP-02_Pump1Flt,Pump Fault,Pass,Pass,Pass,Pass,Pass,
469498,34,CSMBMSPL02-AS021,S08DI16,DI4,CSM-MB-PL-SWP-02_Pump2Flt,Pump Fault,Pass,Pass,Pass,Pass,Pass,
469496,34,CSMBMSPL02-AS021,S08DI16,DI6,CSM-MB-PL-SWP-02_CbTrip,Power Failure,Pass,Pass,Pass,Pass,Pass,
469500,34,CSMBMSPL02-AS021,S08DI16,DI9,CSM-MB-PL-SWP-02_TnkLvlLoAlm,Tank Level Low Alarm,Pass,Pass,Pass,Pass,Pass,
469465,34,CSMBMSPL02-AS021,S09UI8AO4,AO1,CSM-FCU-MB-PL-04_ChwVlvCtl,Chilled Water Valve Control,Pass,Pass,Pass,Pass,Pass,
469442,34,CSMBMSPL02-AS021,S09UI8AO4,AO2,CC-MB-PL-02_ChwVlvCtl,Chilled Water Valve Control,Pass,Pass,Pass,Pass,Pass,
469434,34,CSMBMSPL02-AS021,S09UI8AO4,AO3,CSM-FCU-MB-PL-08_ChwVlvCtl,Chilled Water Valve Control,-,-,-,-,-,
469485,34,CSMBMSPL02-AS021,S09UI8AO4,UI1,CSM-FCU-MB-PL-07_ChwVlvFb,Chilled Water Valve Feedback,Pass,Pass,Pass,Pass,Pass,
469487,34,CSMBMSPL02-AS021,S09UI8AO4,UI2,CSM-FCU-MB-PL-07_SaTmp,Supply Air Temperature,Pass,Pass,Pass,Pass,Pass,
469440,34,CSMBMSPL02-AS021,S09UI8AO4,UI3,CC-MB-PL-02_ChwVlvFb,Chilled Water Valve Feedback,Pass,Pass,Pass,Pass,Pass,
469432,34,CSMBMSPL02-AS021,S09UI8AO4,UI4,CSM-FCU-MB-PL-08_StsPress,Unit Status by Pressure,-,-,-,-,-,
469463,34,CSMBMSPL02-AS021,S09UI8AO4,UI5,CSM-FCU-MB-PL-04_StsPress,Unit Status by Pressure,Pass,Pass,Pass,Pass,Pass,
469445,34,CSMBMSPL02-AS021,S09UI8AO4,UI6,CSM-AHU-MB-B1-02_ZnTmp3,Zone Temperature,Pass,Pass,Pass,Pass,Pass,
469443,34,CSMBMSPL02-AS021,S09UI8AO4,UI7,CSM-AHU-MB-B1-02_CO2_2,Zone CO2,Pass,Pass,Pass,Pass,Pass,
469444,34,CSMBMSPL02-AS021,S09UI8AO4,UI8,CSM-AHU-MB-B1-02_ZnHum2,Zone Humidity,Pass,Pass,Pass,Pass,Pass,
469517,34,CSMBMSPL02-AS021,S10DOFA12,DO1,EscM54_UpStartCmd,Start in Up Direction Command,Pass,Pass,Pass,Pass,Pass,
469532,34,CSMBMSPL02-AS021,S10DOFA12,DO10,EscM55_SpdCmdC2,Speed Command Cable 2,Pass,Pass,Pass,Pass,Pass,
469513,34,CSMBMSPL02-AS021,S10DOFA12,DO11,EscM54_EvacStopUpCmd,Stop Command When Up,Pass,Pass,Pass,Pass,Pass,
469530,34,CSMBMSPL02-AS021,S10DOFA12,DO12,EscM55_EvacStopUpCmd,Stop Command When Up,Pass,Pass,Pass,Pass,Pass,
469511,34,CSMBMSPL02-AS021,S10DOFA12,DO2,EscM54_DwnStartCmd,Start in Down Direction Command,Pass,Pass,Pass,Pass,Pass,
469516,34,CSMBMSPL02-AS021,S10DOFA12,DO3,EscM54_StopCmd,Stop Command,Pass,Pass,Pass,Pass,Pass,
469514,34,CSMBMSPL02-AS021,S10DOFA12,DO4,EscM54_SpdCmdC1,Speed Command Cable 1,Pass,Pass,Pass,Pass,Pass,
469515,34,CSMBMSPL02-AS021,S10DOFA12,DO5,EscM54_SpdCmdC2,Speed Command Cable 2,Pass,Pass,Pass,Pass,Pass,
469534,34,CSMBMSPL02-AS021,S10DOFA12,DO6,EscM55_UpStartCmd,Start in Up Direction Command,Pass,Pass,Pass,Pass,Pass,
469528,34,CSMBMSPL02-AS021,S10DOFA12,DO7,EscM55_DwnStartCmd,Start in Down Direction Command,Pass,Pass,Pass,Pass,Pass,
469533,34,CSMBMSPL02-AS021,S10DOFA12,DO8,EscM55_StopCmd,Stop Command,Pass,Pass,Pass,Pass,Pass,
469531,34,CSMBMSPL02-AS021,S10DOFA12,DO9,EscM55_SpdCmdC1,Speed Command Cable 1,Pass,Pass,Pass,Pass,Pass,
469447,34,CSMBMSPL02-AS021,S11UI8AO4,AO1,HbOutAS022,Heart Beat Out To AS022,Pass,Pass,Pass,Pass,Pass,
469478,34,CSMBMSPL02-AS021,S11UI8AO4,AO2,CSM-FCU-MB-PL-05_ChwVlvCtl,Chilled Water Valve Control,Pass,Pass,Pass,Pass,Pass,
469453,34,CSMBMSPL02-AS021,S11UI8AO4,AO3,CSM-FCU-MB-PL-03_ChwVlvCtl,Chilled Water Valve Control,Pass,Pass,Pass,Pass,Pass,
469490,34,CSMBMSPL02-AS021,S11UI8AO4,AO4,CSM-FCU-MB-PL-07_ChwVlvCtl,Chilled Water Valve Control,Pass,Pass,Pass,Pass,Pass,
469446,34,CSMBMSPL02-AS021,S11UI8AO4,UI1,HbInAS022,Heart Beat In from AS022,Pass,Pass,Pass,Pass,Pass,
469461,34,CSMBMSPL02-AS021,S11UI8AO4,UI2,CSM-FCU-MB-PL-04_FltrDp,Filter Diff Pressure,Pass,Pass,Pass,Pass,Pass,
469464,34,CSMBMSPL02-AS021,S11UI8AO4,UI3,CSM-FCU-MB-PL-04_ZnTmp,Zone Temperature,Pass,Pass,Pass,Pass,Pass,
469460,34,CSMBMSPL02-AS021,S11UI8AO4,UI4,CSM-FCU-MB-PL-04_ChwVlvFb,Chilled Water Valve Feedback,Pass,Pass,Pass,Pass,Pass,
469462,34,CSMBMSPL02-AS021,S11UI8AO4,UI5,CSM-FCU-MB-PL-04_SaTmp,Supply Air Temperature,Pass,Pass,Pass,Pass,Pass,
469430,34,CSMBMSPL02-AS021,S11UI8AO4,UI6,CSM-FCU-MB-PL-08_FltrDp,Filter Diff Pressure,-,-,-,-,-,
469495,34,CSMBMSPL02-AS021,S11UI8AO4,UI7,CSM-MB-PL-SWP-02_ZnTmp,Zone Temperature,Pass,Pass,Pass,Pass,Pass,
469433,34,CSMBMSPL02-AS021,S11UI8AO4,UI8,CSM-FCU-MB-PL-08_ZnTmp,Zone Temperature,-,-,-,-,-,
